name_last,name_first,key_fangraphs,full_name
ellis,rob,1003751,rob ellis
ellis,specs,-1,specs ellis
ellis,rube,1003752,rube ellis
ellis,dock,1003747,dock ellis
ellis,bob,-1,bob ellis
ellis,jim,1003749,jim ellis
ellison,babe,1003745,babe ellison
ellison,george,1003748,george ellison
ellison,jason,1704,jason ellison
ellsbury,jacoby,4727,jacoby ellsbury
ellsworth,dick,1003754,dick ellsworth
ellsworth,steve,1003755,steve ellsworth
elmore,verdo,1003756,verdo elmore
elmore,jake,7290,jake elmore
elsh,roy,1003757,roy elsh
elster,kevin,1003758,kevin elster
elston,don,1003759,don elston
elvira,narciso,1003760,narciso elvira
ely,bones,1003761,bones ely
ely,harry,1003762,harry ely
ely,john,6132,john ely
emanuel,kent,15849,kent emanuel
emaus,brad,2020,brad emaus
embree,alan,1030,alan embree
embree,red,1003763,red embree
embry,slim,1003764,slim embry
emerson,scott,-1,scott emerson
emerson,chester,1003765,chester emerson
emery,cal,1003766,cal emery
emery,spoke,1003767,spoke emery
emig,charlie,1003768,charlie emig
emmel,paul,-1,paul emmel
emmer,frank,1003770,frank emmer
emmerich,william,1003771,william emmerich
emmerich,bob,1003769,bob emmerich
emmett,buster,-1,buster emmett
emslie,bob,1003772,bob emslie
encarnacion,angelo,1003773,angelo encarnacion
encarnacion,mario,1444,mario encarnacion
encarnacion,luis,1003774,luis encarnacion
encarnacion,juan,320,juan encarnacion
encarnación,jerar,21871,jerar encarnación
encarnación,edwin,2151,edwin encarnación
enders,trevor,1003775,trevor enders
endicott,bill,1003776,bill endicott
engel,joe,1003777,joe engel
engel,steve,1003778,steve engel
engel,adam,15082,adam engel
engel,bob,-1,bob engel
england,charles,-1,charles england
engle,rick,1003782,rick engle
engle,dave,1003781,dave engle
engle,clyde,1003780,clyde engle
engle,charlie,1003779,charlie engle
englert,mason,-1,mason englert
english,charlie,1003783,charlie english
english,woody,1003785,woody english
english,gil,1003784,gil english
english,louis,-1,louis english
english,john,-1,john english
english,jesse,4454,jesse english
english,,-1,
ennis,del,1003786,del ennis
ennis,john,85,john ennis
ennis,russ,1003787,russ ennis
enns,dietrich,13932,dietrich enns
enoch,,-1,
enright,george,1003788,george enright
enright,jack,1003789,jack enright
enright,barry,2412,barry enright
ens,mutz,1003791,mutz ens
ens,jewel,1003790,jewel ens
ensberg,morgan,556,morgan ensberg
entenza,luis,-1,luis entenza
enwright,charlie,1003792,charlie enwright
enyart,terry,1003793,terry enyart
enzenroth,jack,1003794,jack enzenroth
enzmann,johnny,1003795,johnny enzmann
eovaldi,nathan,9132,nathan eovaldi
eppard,jim,1003796,jim eppard
epperly,al,1003797,al epperly
eppley,cody,9095,cody eppley
epps,aubrey,1003798,aubrey epps
epps,hal,1003799,hal epps
epstein,mike,1003800,mike epstein
erardi,greg,1003801,greg erardi
erautt,eddie,1003802,eddie erautt
erautt,joe,1003803,joe erautt
erdos,todd,1003804,todd erdos
ericks,john,1003809,john ericks
erickson,don,1003805,don erickson
erickson,scott,137,scott erickson
erickson,paul,1003810,paul erickson
erickson,matt,2363,matt erickson
erickson,eric,1003806,eric erickson
erickson,ralph,1003811,ralph erickson
erickson,hal,1003808,hal erickson
erickson,roger,1003812,roger erickson
erickson,hank,1003807,hank erickson
erlin,robbie,10354,robbie erlin
ermer,cal,1003813,cal ermer
ernaga,frank,1003814,frank ernaga
errickson,dick,1003815,dick errickson
erskine,carl,1003816,carl erskine
erstad,darin,11,darin erstad
ervin,phil,14738,phil ervin
erwin,tex,1003817,tex erwin
esasky,nick,1003818,nick esasky
escalera,nino,1003819,nino escalera
escalona,edgmer,8574,edgmer escalona
escalona,sergio,7122,sergio escalona
escalona,felix,1204,felix escalona
escarrega,chico,1003820,chico escarrega
esch,jake,12756,jake esch
eschen,jim,1003821,jim eschen
eschen,larry,1003822,larry eschen
escobar,angel,1003823,angel escobar
escobar,edwin,10337,edwin escobar
escobar,jose,1003824,jose escobar
escobar,yunel,4191,yunel escobar
escobar,luis,17345,luis escobar
escobar,eduardo,6153,eduardo escobar
escobar,alex,383,alex escobar
escobar,alcides,6310,alcides escobar
escobar,kelvim,1298,kelvim escobar
eshelman,george,-1,george eshelman
eshelman,thomas,18361,thomas eshelman
eshelman,vaughn,1003825,vaughn eshelman
esmond,jimmy,1003826,jimmy esmond
espada,joe,-1,joe espada
esper,duke,1003827,duke esper
espinal,santiago,19997,santiago espinal
espinal,raynel,19516,raynel espinal
espineli,geno,7405,geno espineli
espino,juan,1003829,juan espino
espino,paolo,8246,paolo espino
espinosa,danny,9219,danny espinosa
espinosa,nino,1003830,nino espinosa
espinoza,anderson,18593,anderson espinoza
espinoza,alvaro,1003828,alvaro espinoza
esposito,sammy,1003831,sammy esposito
esposito,brian,3085,brian esposito
esposito,mike,4986,mike esposito
espy,cecil,1003832,cecil espy
espy,duane,-1,duane espy
essegian,chuck,1003833,chuck essegian
esser,mark,1003834,mark esser
essian,jim,1003835,jim essian
essick,bill,1003836,bill essick
estabrook,mike,-1,mike estabrook
estalella,bobby,428,bobby estalella
estalella,bobby,1003837,bobby estalella
estelle,dick,1003838,dick estelle
esterbrook,dude,1003839,dude esterbrook
estes,shawn,873,shawn estes
estock,george,1003840,george estock
estrada,jeremiah,22210,jeremiah estrada
estrada,frank,1003842,frank estrada
estrada,chuck,1003841,chuck estrada
estrada,oscar,1003844,oscar estrada
estrada,johnny,955,johnny estrada
estrada,marco,1118,marco estrada
estrada,thairo,16426,thairo estrada
estrada,horacio,1003843,horacio estrada
estrella,leo,277,leo estrella
estévez,carlos,14542,carlos estévez
etchebarren,andy,1003845,andy etchebarren
etchison,buck,1003846,buck etchison
etheridge,bobby,1003847,bobby etheridge
etherton,seth,322,seth etherton
ethier,andre,6265,andre ethier
etten,nick,1003848,nick etten
ettles,mark,1003849,mark ettles
eubank,john,1003850,john eubank
eubanks,uel,1003851,uel eubanks
eufemia,frank,1003852,frank eufemia
eunick,ferd,1003853,ferd eunick
eusebio,tony,1003854,tony eusebio
eustace,frank,1003855,frank eustace
evans,bill,-1,bill evans
evans,felix,-1,felix evans
evans,red,1003868,red evans
evans,clarence,-1,clarence evans
evans,tom,1003871,tom evans
evans,barry,1003859,barry evans
evans,bill,1003862,bill evans
evans,alex,-1,alex evans
evans,lloyd,-1,lloyd evans
evans,bob,-1,bob evans
evans,ulysses,-1,ulysses evans
evans,jeff,-1,jeff evans
evans,billy,-1,billy evans
evans,william,-1,william evans
evans,steve,1003870,steve evans
evans,terry,4295,terry evans
evans,jim,-1,jim evans
evans,nick,7595,nick evans
evans,,1003856,
evans,bill,1003861,bill evans
evans,joe,1003867,joe evans
evans,chick,1003863,chick evans
evans,demarcus,21087,demarcus evans
evans,frank,-1,frank evans
evans,phillip,12950,phillip evans
evans,jake,1003866,jake evans
evans,,-1,
evans,roy,1003869,roy evans
evans,,-1,
evans,bart,1003860,bart evans
evans,art,1003858,art evans
evans,george,-1,george evans
evans,darrell,1003864,darrell evans
evans,dwight,1003865,dwight evans
evans,al,1003857,al evans
eveland,dana,5508,dana eveland
everett,adam,1430,adam everett
everett,clarence,-1,clarence everett
everett,carl,1249,carl everett
everett,jimmy,-1,jimmy everett
everidge,tommy,7596,tommy everidge
everitt,leon,1003873,leon everitt
everitt,mike,-1,mike everitt
everitt,bill,1003872,bill everitt
evers,bill,-1,bill evers
evers,joe,1003877,joe evers
evers,tom,1003878,tom evers
evers,johnny,1003876,johnny evers
evers,hoot,1003875,hoot evers
eversgerd,bryan,1003874,bryan eversgerd
ewell,george,1003879,george ewell
ewing,buck,-1,buck ewing
ewing,sam,1003884,sam ewing
ewing,reuben,1003883,reuben ewing
ewing,john,1003882,john ewing
ewing,buck,1003881,buck ewing
ewing,bob,1003880,bob ewing
ewing,columbus,-1,columbus ewing
ewoldt,art,1003885,art ewoldt
exposito,luis,4398,luis exposito
eyre,scott,1300,scott eyre
eyre,willie,2078,willie eyre
eyrich,george,1003886,george eyrich
ezell,glenn,-1,glenn ezell
ezzell,homer,1003887,homer ezzell
faatz,jay,1003888,jay faatz
faber,red,1003889,red faber
fabregas,jorge,12,jorge fabregas
fabrique,bunny,1003890,bunny fabrique
face,,-1,
face,roy,1003891,roy face
faedo,alex,19874,alex faedo
faedo,lenny,1003892,lenny faedo
faeth,tony,1003893,tony faeth
fagan,bob,-1,bob fagan
fagan,clint,-1,clint fagan
fagan,gerves,-1,gerves fagan
fagan,everett,1003895,everett fagan
fagan,bill,1003894,bill fagan
fagin,joe,1003896,joe fagin
fahey,howard,1003899,howard fahey
fahey,bill,1003897,bill fahey
fahey,brandon,4746,brandon fahey
fahey,frank,1003898,frank fahey
fahr,jerry,1003901,jerry fahr
fahrer,pete,1003900,pete fahrer
fain,ferris,1003902,ferris fain
fair,george,1003906,george fair
fairbank,jim,1003903,jim fairbank
fairbanks,pete,17998,pete fairbanks
fairchild,stuart,20321,stuart fairchild
fairchild,chad,-1,chad fairchild
faircloth,rags,1003904,rags faircloth
fairey,jim,1003905,jim fairey
fairly,ron,1003907,ron fairly
faison,,-1,
fajardo,hector,1003908,hector fajardo
falch,anton,1003909,anton falch
falcone,pete,1003910,pete falcone
falk,chet,1003912,chet falk
falk,bibb,1003911,bibb falk
falkenberg,cy,1003913,cy falkenberg
falkenborg,brian,1859,brian falkenborg
fallenstein,ed,1003914,ed fallenstein
fallon,charlie,1003916,charlie fallon
fallon,george,1003917,george fallon
fallon,bob,1003915,bob fallon
falsey,pete,1003918,pete falsey
falteisek,steve,1003919,steve falteisek
falter,bailey,20070,bailey falter
falu,irving,6165,irving falu
familia,jeurys,5114,jeurys familia
faneyte,rikkert,1003920,rikkert faneyte
fannin,cliff,1003921,cliff fannin
fanning,jack,1003922,jack fanning
fanning,jim,1003923,jim fanning
fanok,harry,1003924,harry fanok
fanovich,frank,1003925,frank fanovich
fansler,stan,1003926,stan fansler
fanwell,harry,1003927,harry fanwell
fanzone,carmen,1003928,carmen fanzone
fargas,johneshwy,16446,johneshwy fargas
faria,jake,13699,jake faria
faries,paul,1003929,paul faries
fariss,monty,1003930,monty fariss
farley,lawrence,1003932,lawrence farley
farley,bob,1003931,bob farley
farmer,howard,1003936,howard farmer
farmer,bill,1003934,bill farmer
farmer,ed,1003935,ed farmer
farmer,jack,1003937,jack farmer
farmer,mike,-1,mike farmer
farmer,alex,1003933,alex farmer
farmer,mike,1003938,mike farmer
farmer,greene,-1,greene farmer
farmer,kyle,14813,kyle farmer
farmer,buck,14814,buck farmer
farnsworth,jeff,465,jeff farnsworth
farnsworth,harry,-1,harry farnsworth
farnsworth,kyle,278,kyle farnsworth
farquhar,danny,8501,danny farquhar
farr,steve,1003953,steve farr
farr,jim,1003951,jim farr
farrar,sid,1003939,sid farrar
farrell,turk,1003950,turk farrell
farrell,luke,15101,luke farrell
farrell,bill,1003940,bill farrell
farrell,jack,1003943,jack farrell
farrell,kerby,1003949,kerby farrell
farrell,john,1003947,john farrell
farrell,luther,-1,luther farrell
farrell,jack,1003944,jack farrell
farrell,doc,1003941,doc farrell
farrell,john,1003948,john farrell
farrell,duke,1003942,duke farrell
farrell,joe,1003946,joe farrell
farrell,jack,1003945,jack farrell
farris,eric,2066,eric farris
farrow,john,1003952,john farrow
fasano,sal,1205,sal fasano
fass,frederick,1003954,frederick fass
fassero,jeff,279,jeff fassero
fast,darcy,1003955,darcy fast
faszholz,jack,1003956,jack faszholz
fatse,peter,-1,peter fatse
faucher,calvin,20116,calvin faucher
faul,bill,1003957,bill faul
faulkner,andrew,12982,andrew faulkner
faulkner,jim,1003958,jim faulkner
fausett,buck,1003959,buck fausett
faust,charlie,1003960,charlie faust
fautsch,joe,1003961,joe fautsch
fauver,clay,1003962,clay fauver
favors,thomas,-1,thomas favors
fazio,ernie,1003963,ernie fazio
fear,vern,1003964,vern fear
featherston,taylor,12590,taylor featherston
febles,carlos,598,carlos febles
fedde,erick,17425,erick fedde
federoff,al,1003965,al federoff
federowicz,tim,8609,tim federowicz
fee,jack,1003966,jack fee
fehring,dutch,1003967,dutch fehring
feierabend,ryan,6336,ryan feierabend
feinberg,eddie,1003968,eddie feinberg
felder,mike,1003970,mike felder
felder,benny,-1,benny felder
felder,buck,-1,buck felder
felderman,marv,1003969,marv felderman
feldman,scott,6283,scott feldman
feldman,david,-1,david feldman
feldman,harry,1003971,harry feldman
feliciano,mario,20263,mario feliciano
feliciano,jésus,2448,jésus feliciano
feliciano,pedro,1601,pedro feliciano
felix,junior,1003974,junior felix
felix,harry,1003973,harry felix
felix,gus,1003972,gus felix
feliz,neftalí,18,neftalí feliz
feliz,michael,11903,michael feliz
feliz,pedro,1112,pedro feliz
fell,,-1,
feller,jack,1003976,jack feller
feller,bob,1003975,bob feller
fellows,t. e.,-1,t. e. fellows
felsch,happy,1003977,happy felsch
felske,john,1003978,john felske
feltner,ryan,21446,ryan feltner
felton,terry,1003979,terry felton
fennelly,frank,1003980,frank fennelly
fenner,horace,1003981,horace fenner
fenwick,bobby,1003982,bobby fenwick
ferens,stan,1003983,stan ferens
ferguson,joe,1003990,joe ferguson
ferguson,alex,1003984,alex ferguson
ferguson,cecil,1003989,cecil ferguson
ferguson,charlie,1003987,charlie ferguson
ferguson,charlie,1003988,charlie ferguson
ferguson,bob,1003986,bob ferguson
ferguson,caleb,19349,caleb ferguson
ferguson,bob,1003985,bob ferguson
fermin,felix,1003991,felix fermin
fermin,freddy,21840,freddy fermin
fermin,ramon,1003992,ramon fermin
fernandes,ed,1003996,ed fernandes
fernandez,sid,1004001,sid fernandez
fernandez,jose,1003998,jose fernandez
fernandez,lorencito,1003995,lorencito fernandez
fernandez,alex,1003993,alex fernandez
fernandez,osvaldo,1004000,osvaldo fernandez
fernandez,tony,1004002,tony fernandez
fernandez,nanny,1003999,nanny fernandez
fernandez,frank,1003997,frank fernandez
fernandez,chico,1003994,chico fernandez
fernandez,jared,324,jared fernandez
ferrara,al,1004003,al ferrara
ferrarese,don,1004005,don ferrarese
ferrari,anthony,1733,anthony ferrari
ferraro,mike,1004006,mike ferraro
ferrazzi,bill,1004004,bill ferrazzi
ferreira,tony,1004009,tony ferreira
ferrell,jeff,11506,jeff ferrell
ferrell,toots,-1,toots ferrell
ferrell,willie,-1,willie ferrell
ferrell,wes,1004010,wes ferrell
ferrell,rick,1004007,rick ferrell
ferrer,sergio,1004008,sergio ferrer
ferrer,pedro,-1,pedro ferrer
ferrer,coco,-1,coco ferrer
ferrick,tom,1004014,tom ferrick
ferris,hobe,1004013,hobe ferris
ferris,bob,1004011,bob ferris
ferriss,dave,1004012,dave ferriss
ferry,jack,1004016,jack ferry
ferry,cy,1004015,cy ferry
ferson,alex,1004017,alex ferson
fessenden,wally,-1,wally fessenden
festa,matt,19330,matt festa
fette,lou,1004018,lou fette
fetters,mike,988,mike fetters
fetzer,willy,1004019,willy fetzer
fewster,chick,1004020,chick fewster
feyereisen,j. p.,16610,j. p. feyereisen
fiala,neil,1004021,neil fiala
fichter,mike,-1,mike fichter
fick,c. j.,7978,c. j. fick
fick,jerry,-1,jerry fick
fick,robert,466,robert fick
fick,john,1004022,john fick
fidrych,mark,1004023,mark fidrych
fieber,clarence,1004024,clarence fieber
field,nate,599,nate field
field,johnny,15048,johnny field
field,james,-1,james field
field,jim,1004028,jim field
field,thomas,6262,thomas field
field,sam,1004030,sam field
fielder,prince,4613,prince fielder
fielder,cecil,1004026,cecil fielder
fields,josh,7490,josh fields
fields,josh,5070,josh fields
fields,george,1004027,george fields
fields,,-1,
fields,steve,-1,steve fields
fields,bruce,1004025,bruce fields
fields,wilmer,-1,wilmer fields
fields,jocko,1004029,jocko fields
fields,cliff,-1,cliff fields
fields,,-1,
fields,buddy,-1,buddy fields
fields,daniel,10390,daniel fields
fields,benny,-1,benny fields
fien,casey,3926,casey fien
fiene,lou,1004031,lou fiene
fiers,mike,7754,mike fiers
fife,danny,1004032,danny fife
fife,stephen,8077,stephen fife
fifield,jack,1004033,jack fifield
figaro,alfredo,8404,alfredo figaro
figga,mike,1004034,mike figga
figgemeier,frank,1004035,frank figgemeier
figgins,chone,1580,chone figgins
figueroa,bien,1004036,bien figueroa
figueroa,luis,776,luis figueroa
figueroa,ed,1004037,ed figueroa
figueroa,josé,-1,josé figueroa
figueroa,enrique,-1,enrique figueroa
figueroa,nelson,683,nelson figueroa
figueroa,jesus,1004038,jesus figueroa
figueroa,cole,8790,cole figueroa
figueroa,pedro,6616,pedro figueroa
fikac,jeremy,1031,jeremy fikac
file,bob,1301,bob file
file,larry,1004041,larry file
filer,tom,1004040,tom filer
files,eddie,1004042,eddie files
filipowicz,steve,1004043,steve filipowicz
filley,mark,1004044,mark filley
fillingim,dana,1004045,dana fillingim
fillmore,joe,-1,joe fillmore
fillmyer,heath,17466,heath fillmyer
filson,pete,1004046,pete filson
fimple,jack,1004047,jack fimple
finch,,-1,
finch,rayford,-1,rayford finch
finch,joel,1004049,joel finch
fincher,bill,1004048,bill fincher
fine,tommy,1004050,tommy fine
fingers,rollie,1004051,rollie fingers
finigan,jim,1004052,jim finigan
fink,herman,1004053,herman fink
finlayson,pembroke,1004054,pembroke finlayson
finley,bill,1004055,bill finley
finley,tom,-1,tom finley
finley,chuck,384,chuck finley
finley,steve,54,steve finley
finley,bob,1004056,bob finley
finn,neal,1004060,neal finn
finnegan,brandon,16208,brandon finnegan
finnegan,kyle,15009,kyle finnegan
finneran,joseph,1004057,joseph finneran
finneran,bill,-1,bill finneran
finney,ed,-1,ed finney
finney,hal,1004058,hal finney
finney,lou,1004059,lou finney
finnvold,gar,1004061,gar finnvold
fiore,tony,726,tony fiore
fiore,mike,1004062,mike fiore
fiorentino,jeff,8024,jeff fiorentino
fireovid,steve,1004063,steve fireovid
firova,dan,1004064,dan firova
firth,john,1004065,john firth
fischer,rube,1004071,rube fischer
fischer,brad,-1,brad fischer
fischer,john,1004075,john fischer
fischer,bill,1004066,bill fischer
fischer,hank,1004068,hank fischer
fischer,jeff,1004069,jeff fischer
fischer,william,1004073,william fischer
fischer,carl,1004067,carl fischer
fischer,todd,1004072,todd fischer
fischlin,mike,1004070,mike fischlin
fishburn,sam,1004074,sam fishburn
fishel,leo,1004092,leo fishel
fishel,john,1004091,john fishel
fisher,frank,-1,frank fisher
fisher,nate,25512,nate fisher
fisher,ray,1004095,ray fisher
fisher,maurice,1004093,maurice fisher
fisher,fritz,1004086,fritz fisher
fisher,don,1004083,don fisher
fisher,gus,1004088,gus fisher
fisher,jack,1004090,jack fisher
fisher,wilbur,1004100,wilbur fisher
fisher,george,1004097,george fisher
fisher,ike,1004094,ike fisher
fisher,harry,1004089,harry fisher
fisher,derek,16192,derek fisher
fisher,bob,1004076,bob fisher
fisher,chauncey,1004081,chauncey fisher
fisher,red,1004096,red fisher
fisher,carlos,9832,carlos fisher
fisher,george,-1,george fisher
fisher,ed,1004084,ed fisher
fisher,clarence,1004082,clarence fisher
fisher,tom,1004098,tom fisher
fisher,charlie,1004079,charlie fisher
fisher,brian,1004077,brian fisher
fisher,tom,1004099,tom fisher
fisher,cherokee,1004078,cherokee fisher
fisher,george,1004087,george fisher
fisher,eddie,1004085,eddie fisher
fisher,charles,1004080,charles fisher
fishman,jake,20060,jake fishman
fisk,carlton,1004101,carlton fisk
fiske,max,1004102,max fiske
fisler,wes,1004103,wes fisler
fister,doug,9425,doug fister
fitch,bill,-1,bill fitch
fittery,paul,1004104,paul fittery
fitzberger,charlie,1004105,charlie fitzberger
fitzgerald,brian,1445,brian fitzgerald
fitzgerald,mike,1004115,mike fitzgerald
fitzgerald,matty,1004112,matty fitzgerald
fitzgerald,dennis,1004106,dennis fitzgerald
fitzgerald,ed,1004107,ed fitzgerald
fitzgerald,gerard,-1,gerard fitzgerald
fitzgerald,warren,1004117,warren fitzgerald
fitzgerald,ray,1004116,ray fitzgerald
fitzgerald,mike,1004114,mike fitzgerald
fitzgerald,joe,-1,joe fitzgerald
fitzgerald,justin,1004113,justin fitzgerald
